pin10,capture_da,DFIRM_ID,VERSION_ID,FLD_AR_ID,STUDY_TYP,FLD_ZONE,ZONE_SUBTY,mncplty,pltcltw,assssrn,assssrb,ff_score,in_sfha
0921312007,8/3/2019-8/28/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,203,,
0921312008,8/3/2019-8/28/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,203,,
0921312011,8/3/2019-8/28/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,204,,
0921312015,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,212,,
0921312018,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,314,,
0921312019,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,314,,
0921312020,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,517,,
0921312021,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,318,,
0921312022,8/3/2019-8/28/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,234,,
0921312024,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,522,,
0921312025,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,522,,
0921312028,8/3/2019-8/28/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,203,,
0921312029,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,299,,
0921312030,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,299,,
0921313014,8/3/2019-8/28/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,517,,
0921313020,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,EX,,
0921313026,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,180,517,,
0927306161,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_2132,NP,AE,NA,Park Ridge,Town of Maine,143,299,,
0928102055,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,523,,
0928103001,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,517,,
0928103002,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,517,,
0928103008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,212,,
0928103009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,212,,
0928103010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,212,,
0928103027,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,234,,
0928103028,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,234,,
0928103044,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,212,,
0928103045,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,517,,
0928103046,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,517,,
0928104004,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,212,,
0928104005,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,212,,
0928104006,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,212,,
0928104007,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,517,,
0928104008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,517,,
0928104049,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,212,,
0928104054,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,234,,
0928105002,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,522,,
0928105003,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,522,,
0928105007,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,590,,
0928105008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,100,,
0928105009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,523,,
0928105013,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928105014,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928105015,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928105016,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928105019,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928105020,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928105021,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928105022,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,523,,
0928105023,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,523,,
0928105024,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,590,,
0928105026,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,517,,
0928105027,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,517,,
0928105028,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928105029,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,204,,
0928106011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,206,,
0928106012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,206,,
0928106013,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928106030,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,517,,
0928106041,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928106042,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928106043,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928106046,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928106047,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928106048,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,517,,
0928107009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,592,,
0928107014,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,599,,
0928114003,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,205,,
0928114005,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928114006,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,205,,
0928114007,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,206,,
0928114009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,522,,
0928114010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,522,,
0928114011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,522,,
0928114012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,590,,
0928114015,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,590,,
0928114016,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,522,,
0928114017,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,522,,
0928114018,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,100,,
0928114019,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,590,,
0928114020,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,517,,
0928115001,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928115002,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928115004,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,206,,
0928115005,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,206,,
0928115006,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,241,,
0928115007,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,205,,
0928115008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,205,,
0928115010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928115011,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,206,,
0928115012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928115013,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,234,,
0928115014,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928115016,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,234,,
0928115017,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928115018,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928115019,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928118019,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,204,,
0928118060,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,234,,
0928206001,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,91,EX,,
0928302007,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928302010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928302019,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928302020,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928302023,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928302025,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,592,,
0928302026,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928302027,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,597,,
0928302030,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928302031,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928302034,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928302038,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,204,,
0928302039,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928302040,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,204,,
0928302041,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,278,,
0928302042,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,278,,
0928302043,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928302045,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,278,,
0928302046,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,207,,
0928302047,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,211,,
0928302048,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,522,,
0928306032,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,278,,
0928306033,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928306034,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928306035,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928306037,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928306038,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928306039,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928306040,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928306042,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928306043,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928306044,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928306045,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928306049,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928306050,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928308018,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,205,,
0928401024,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928401025,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928401026,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928401027,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928401028,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928401029,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928401030,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928401031,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928401032,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928401033,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928401034,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,206,,
0928401035,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928401036,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928401039,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,206,,
0928402032,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928402033,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,202,,
0928402034,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928410001,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928410002,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928410003,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928410004,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,200,,
0928410008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928410009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0928410010,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7770,NP,AE,NA,Des Plaines,Town of Maine,40,203,,
0933305018,8/3/2019-8/24/2019,17031C,2.4.3.0,17031C_4863,SFHAs WITH HIGH FLOOD RISK,AE,NA,Des Plaines,Town of Maine,40,529,,
1007200038,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_7791,NP,AE,FLOODWAY,Glenview,Town of Niles,21,204,,
1007200041,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_4384,NP,AE,NA,Glenview,Town of Niles,21,206,,
1007200047,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_7791,NP,AE,FLOODWAY,Glenview,Town of Niles,21,206,,
1007201014,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1666,NP,AE,NA,Glenview,Town of Niles,23,203,,
1007201015,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1666,NP,AE,NA,Glenview,Town of Niles,23,204,,
1007201038,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_4412,NP,AE,NA,Glenview,Town of Niles,23,204,,
1007201045,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_1666,NP,AE,NA,Glenview,Town of Niles,23,234,,
1007400109,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_7791,NP,AE,FLOODWAY,Glenview,Town of Niles,23,278,,
1007400110,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_7791,NP,AE,FLOODWAY,Glenview,Town of Niles,23,278,,
1008201035,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_819,NP,AE,NA,Glenview,Town of Niles,32,EX,,
1017100002,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_7791,NP,AE,FLOODWAY,Morton Grove,Town of Niles,21,EX,,
1020100026,8/24/2019-8/28/2019,17031C,1.1.1.0,17031C_4408,NP,AE,NA,Morton Grove,Town of Niles,32,523,,
1030124009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_2974,NP,AE,NA,Niles,Town of Niles,81,201,,
1030200022,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7791,NP,AE,FLOODWAY,Niles,Town of Niles,140,EX,,
1030200028,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_2284,NP,AE,NA,Niles,Town of Niles,140,EX,,
1030200029,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7791,NP,AE,FLOODWAY,Niles,Town of Niles,140,EX,,
1030400012,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_4217,NP,AE,NA,Niles,Town of Niles,140,593,,
1030400024,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7791,NP,AE,FLOODWAY,Niles,Town of Niles,140,593,,
1030400025,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7791,NP,AE,FLOODWAY,Niles,Town of Niles,140,593,,
1030400029,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_2284,NP,AE,NA,Niles,Town of Niles,140,593,,
1030999001,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_7791,NP,AE,FLOODWAY,Niles,Town of Niles,140,593,,
1031204006,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1891,NP,AE,NA,Niles,Town of Niles,13,203,,
1031204007,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1891,NP,AE,NA,Niles,Town of Niles,13,241,,
1031204008,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1891,NP,AE,NA,Niles,Town of Niles,13,278,,
1031204009,8/3/2019-8/24/2019,17031C,1.1.1.0,17031C_1891,NP,AE,NA,Niles,Town of Niles,13,203,,
1120100001,8/24/2019-8/28/2019,17031C,2.4.3.0,17031C_6931,SFHAs WITH HIGH FLOOD RISK,VE,NA,Evanston,Town of Evanston,50,EX,,
1120100002,8/24/2019-8/28/2019,17031C,2.4.3.0,17031C_6930,SFHAs WITH HIGH FLOOD RISK,AH,NA,Evanston,Town of Evanston,50,EX,,
1120102022,8/3/2019-8/28/2019,17031C,2.4.3.0,17031C_6922,SFHAs WITH HIGH FLOOD RISK,AO,NA,Evanston,Town of Evanston,50,206,,
1120102044,8/3/2019-8/28/2019,17031C,2.4.3.0,17031C_6922,SFHAs WITH HIGH FLOOD RISK,AO,NA,Evanston,Town of Evanston,50,207,,
1129104004,8/3/2019-8/24/2019,17031C,2.4.3.0,17031C_6916,SFHAs WITH HIGH FLOOD RISK,VE,NA,Chicago,TOWN OF ROGERS PARK,33,397,,
1129110007,8/3/2019-8/24/2019,17031C,2.4.3.0,17031C_6905,SFHAs WITH HIGH FLOOD RISK,AE,NA,Chicago,TOWN OF ROGERS PARK,33,315,,
1129110009,8/3/2019-8/24/2019,17031C,2.4.3.0,17031C_6907,SFHAs WITH HIGH FLOOD RISK,AE,NA,Chicago,TOWN OF ROGERS PARK,33,210,,
1129110010,8/3/2019-8/24/2019,17031C,2.4.3.0,17031C_6907,SFHAs WITH HIGH FLOOD RISK,AE,NA,Chicago,TOWN OF ROGERS PARK,33,210,,
1129110011,8/3/2019-8/24/2019,17031C,2.4.3.0,17031C_6907,SFHAs WITH HIGH FLOOD RISK,AE,NA,Chicago,TOWN OF ROGERS PARK,33,210,,
1129110012,8/3/2019-8/24/2019,17031C,2.4.3.0,17031C_6907,SFHAs WITH HIGH FLOOD RISK,AE,NA,Chicago,TOWN OF ROGERS PARK,33,210,,
1129110013,8/3/2019-8/24/2019,17031C,2.4.3.0,17031C_6907,SFHAs WITH HIGH FLOOD RISK,AE,NA,Chicago,TOWN OF ROGERS PARK,33,210,,
1129110014,8/3/2019-8/24/2019,17031C,2.4.3.0,17031C_6907,SFHAs WITH HIGH FLOOD RISK,AE,NA,Chicago,TOWN OF ROGERS PARK,33,210,,
1129110015,8/3/2019-8/24/2019,17031C,2.4.3.0,17031C_6907,SFHAs WITH HIGH FLOOD RISK,AE,NA,Chicago,TOWN OF ROGERS PARK,33,210,,
1129110016,8/3/2019-8/24/2019,17031C,2.4.3.0,17031C_6907,SFHAs WITH HIGH FLOOD RISK,AE,NA,Chicago,TOWN OF ROGERS PARK,33,210,,
1129110017,8/3/2019-8/24/2019,17031C,2.4.3.0,17031C_6907,SFHAs WITH HIGH FLOOD RISK,AE,NA,Chicago,TOWN OF ROGERS PARK,33,210,,
