pin10,sfha2018,sfha2024,prelimsfha,lomr2018,lomr2024,EFF_DATlomr2018,EFF_DATlomr2024,n
1829101076,1,1,0,0,0,NA,NA,1
1829300004,1,1,0,0,0,NA,NA,1
1829300005,1,1,0,0,0,NA,NA,1
1829300007,1,1,0,0,0,NA,NA,1
1829300008,1,1,0,0,0,NA,NA,1
1829300011,1,1,0,0,0,NA,NA,1
1829300012,1,1,0,0,0,NA,NA,1
1829300016,1,1,0,0,0,NA,NA,1
1829300018,1,1,0,0,0,NA,NA,1
1829300023,1,1,0,0,0,NA,NA,1
1829300025,1,1,0,0,0,NA,NA,1
1829300032,1,1,0,0,0,NA,NA,1
1829300076,1,1,0,0,0,NA,NA,1
1829300152,1,1,0,0,0,NA,NA,1
1829302018,1,1,0,0,0,NA,NA,1
1829302019,1,1,0,0,0,NA,NA,1
1829302029,1,1,0,0,0,NA,NA,1
1830201041,1,1,0,0,0,NA,NA,1
1830203018,1,1,0,0,0,NA,NA,1
1830203020,1,1,0,0,0,NA,NA,1
1830203021,1,1,0,0,0,NA,NA,1
1830203022,1,1,0,0,0,NA,NA,1
1830203023,1,1,0,0,0,NA,NA,1
1830203024,1,1,0,0,0,NA,NA,1
1830203025,1,1,0,0,0,NA,NA,1
1830208001,1,1,0,0,0,NA,NA,1
1830208002,1,1,0,0,0,NA,NA,1
1830208005,1,1,0,0,0,NA,NA,1
1830208006,1,1,0,0,0,NA,NA,1
1830208007,1,1,0,0,0,NA,NA,1
1830208008,1,1,0,0,0,NA,NA,1
1830208015,1,1,0,0,0,NA,NA,1
1830208018,1,1,0,0,0,NA,NA,1
1830208019,1,1,0,0,0,NA,NA,1
1830208020,1,1,0,0,0,NA,NA,1
1830208024,1,1,0,0,0,NA,NA,1
1830208025,1,1,0,0,0,NA,NA,1
1830208026,1,1,0,0,0,NA,NA,1
1830208027,1,1,0,0,0,NA,NA,1
1830208028,1,1,0,0,0,NA,NA,1
1830208029,1,1,0,0,0,NA,NA,1
1830208030,1,1,0,0,0,NA,NA,1
1830208031,1,1,0,0,0,NA,NA,1
1830208032,1,1,0,0,0,NA,NA,1
1830300025,1,0,0,0,0,NA,NA,1
1830300027,1,1,0,0,0,NA,NA,1
1830303011,1,1,0,0,0,NA,NA,1
1830303015,1,1,0,0,0,NA,NA,1
1830303017,1,1,0,0,0,NA,NA,1
1830303019,1,1,0,0,0,NA,NA,1
1830306001,1,1,0,0,0,NA,NA,1
1830306002,1,1,0,0,0,NA,NA,1
1830306007,1,1,0,0,0,NA,NA,1
1830306063,1,1,0,0,0,NA,NA,1
1830401003,1,1,0,0,0,NA,NA,1
1830401004,1,1,0,0,0,NA,NA,1
1830401005,1,1,0,0,0,NA,NA,1
1830401006,1,1,0,0,0,NA,NA,1
1830401012,1,1,0,0,0,NA,NA,1
1830401014,1,1,0,0,0,NA,NA,1
1830401015,1,1,0,0,0,NA,NA,1
1830401017,1,1,0,0,0,NA,NA,1
1830401018,1,1,0,0,0,NA,NA,1
1830401019,1,1,0,0,0,NA,NA,1
1830401020,1,1,0,0,0,NA,NA,1
1830401021,1,1,0,0,0,NA,NA,1
1830401022,1,1,0,0,0,NA,NA,1
1830401023,1,1,0,0,0,NA,NA,1
1830401025,1,1,0,0,0,NA,NA,1
1830402001,1,1,0,0,0,NA,NA,1
1830402026,1,1,0,0,0,NA,NA,1
1830403001,1,1,0,0,0,NA,NA,1
1830403002,1,1,0,0,0,NA,NA,1
1830403003,1,1,0,0,0,NA,NA,1
1830403005,1,1,0,0,0,NA,NA,1
1830403006,1,1,0,0,0,NA,NA,1
1830403008,1,1,0,0,0,NA,NA,1
1830403011,1,1,0,0,0,NA,NA,1
1830403013,1,1,0,0,0,NA,NA,1
1830403014,1,1,0,0,0,NA,NA,1
1830403015,1,1,0,0,0,NA,NA,1
1830403016,1,1,0,0,0,NA,NA,1
1830403017,1,1,0,0,0,NA,NA,1
1830403018,1,1,0,0,0,NA,NA,1
1830403019,1,1,0,0,0,NA,NA,1
1830403020,1,1,0,0,0,NA,NA,1
1830403021,1,1,0,0,0,NA,NA,1
1830403022,1,1,0,0,0,NA,NA,1
1830403023,1,1,0,0,0,NA,NA,1
1830403024,1,1,0,0,0,NA,NA,1
1830403025,1,1,0,0,0,NA,NA,1
1830403026,1,1,0,0,0,NA,NA,1
1830403027,1,1,0,0,0,NA,NA,1
1830403028,1,1,0,0,0,NA,NA,1
1830404001,1,1,0,0,0,NA,NA,1
1830404002,1,1,0,0,0,NA,NA,1
1830404003,1,1,0,0,0,NA,NA,1
1830404006,1,1,0,0,0,NA,NA,1
1830404007,1,1,0,0,0,NA,NA,1
1831102008,1,1,0,0,0,NA,NA,1
1831102018,1,1,0,0,0,NA,NA,1
1831102019,1,1,0,0,0,NA,NA,1
1831201018,1,1,0,0,0,NA,NA,1
1831201019,1,1,0,0,0,NA,NA,1
1831201020,1,1,0,0,0,NA,NA,1
1831201028,1,1,0,0,0,NA,NA,1
1831201029,1,1,0,0,0,NA,NA,1
1831201032,1,1,0,0,0,NA,NA,1
1831201033,1,1,0,0,0,NA,NA,1
1831201034,1,1,0,0,0,NA,NA,1
1831203009,1,1,0,0,0,NA,NA,1
1831203010,1,1,0,0,0,NA,NA,1
1831203012,1,1,0,0,0,NA,NA,1
1831203015,1,1,0,0,0,NA,NA,1
1831203017,1,1,0,0,0,NA,NA,1
1831203018,1,1,0,0,0,NA,NA,1
1831203023,1,1,0,0,0,NA,NA,1
1831203029,1,1,0,0,0,NA,NA,1
1831203034,1,1,0,0,0,NA,NA,1
1831203035,1,1,0,0,0,NA,NA,1
1831203036,1,1,0,0,0,NA,NA,1
1831203037,1,1,0,0,0,NA,NA,1
1831203038,1,1,0,0,0,NA,NA,1
1831203039,1,1,0,0,0,NA,NA,1
1831203040,1,1,0,0,0,NA,NA,1
1831203041,1,1,0,0,0,NA,NA,1
1831203047,1,1,0,0,0,NA,NA,1
1831203048,1,1,0,0,0,NA,NA,1
1831303009,1,1,0,0,0,NA,NA,1
1831303011,1,1,0,0,0,NA,NA,1
1831304003,1,1,0,0,0,NA,NA,1
1831304005,1,1,0,0,0,NA,NA,1
1831304006,1,1,0,0,0,NA,NA,1
1831304007,1,1,0,0,0,NA,NA,1
1831304008,1,1,0,0,0,NA,NA,1
1831304009,1,1,0,0,0,NA,NA,1
1831304010,1,1,0,0,0,NA,NA,1
1831304012,1,1,0,0,0,NA,NA,1
1831304013,1,1,0,0,0,NA,NA,1
1831305004,1,1,0,0,0,NA,NA,1
1831305005,1,1,0,0,0,NA,NA,1
1831305006,1,1,0,0,0,NA,NA,1
1831305007,1,1,0,0,0,NA,NA,1
1831305008,1,1,0,0,0,NA,NA,1
1831305009,1,1,0,0,0,NA,NA,1
1831400012,1,1,0,0,0,NA,NA,1
1831401011,1,1,0,0,0,NA,NA,1
1831401012,1,1,0,0,0,NA,NA,1
1831401013,1,1,0,0,0,NA,NA,1
1831401014,1,1,0,0,0,NA,NA,1
1831401015,1,1,0,0,0,NA,NA,1
1831401033,1,1,0,0,0,NA,NA,1
1831401045,1,1,0,0,0,NA,NA,1
1831401046,1,1,0,0,0,NA,NA,1
1831401047,1,1,0,0,0,NA,NA,1
1831402002,1,1,0,0,0,NA,NA,1
1831402003,1,1,0,0,0,NA,NA,1
1831402006,1,1,0,0,0,NA,NA,1
1831402008,1,1,0,0,0,NA,NA,1
1831402010,1,1,0,0,0,NA,NA,1
1831402013,1,1,0,0,0,NA,NA,1
1831402018,1,1,0,0,0,NA,NA,1
1831403014,1,1,0,0,0,NA,NA,1
1831403015,1,1,0,0,0,NA,NA,1
1831403016,1,1,0,0,0,NA,NA,1
1831403019,1,1,0,0,0,NA,NA,1
1831403045,1,1,0,0,0,NA,NA,1
1831403051,1,1,0,0,0,NA,NA,1
1831403052,1,1,0,0,0,NA,NA,1
1831403053,1,1,0,0,0,NA,NA,1
1831403054,1,1,0,0,0,NA,NA,1
1831403055,1,1,0,0,0,NA,NA,1
1831403056,1,1,0,0,0,NA,NA,1
1831403057,1,1,0,0,0,NA,NA,1
1831403058,1,1,0,0,0,NA,NA,1
1831403059,1,1,0,0,0,NA,NA,1
1831403060,1,1,0,0,0,NA,NA,1
1831403061,1,1,0,0,0,NA,NA,1
1831403066,1,1,0,0,0,NA,NA,1
1831403067,1,1,0,0,0,NA,NA,1
1831403068,1,1,0,0,0,NA,NA,1
1831403069,1,1,0,0,0,NA,NA,1
1831403070,1,1,0,0,0,NA,NA,1
1831403071,1,1,0,0,0,NA,NA,1
1831403072,1,1,0,0,0,NA,NA,1
1831404002,1,1,0,0,0,NA,NA,1
1831404003,1,1,0,0,0,NA,NA,1
1831404007,1,1,0,0,0,NA,NA,1
1831404008,1,1,0,0,0,NA,NA,1
1831404016,1,1,0,0,0,NA,NA,1
1831404017,1,1,0,0,0,NA,NA,1
1831404018,1,1,0,0,0,NA,NA,1
1831405003,1,1,0,0,0,NA,NA,1
1831405004,1,1,0,0,0,NA,NA,1
1831405005,1,1,0,0,0,NA,NA,1
1831405006,1,1,0,0,0,NA,NA,1
1831405007,1,1,0,0,0,NA,NA,1
1831405008,1,1,0,0,0,NA,NA,1
1831405009,1,1,0,0,0,NA,NA,1
1831405010,1,1,0,0,0,NA,NA,1
1831405011,1,1,0,0,0,NA,NA,1
1831405012,1,1,0,0,0,NA,NA,1
1831405013,1,1,0,0,0,NA,NA,1
1831405014,1,1,0,0,0,NA,NA,1
1831405015,1,1,0,0,0,NA,NA,1
1831405016,1,1,0,0,0,NA,NA,1
1831405017,1,1,0,0,0,NA,NA,1
1831405018,1,1,0,0,0,NA,NA,1
1831407002,1,1,0,0,0,NA,NA,1
1831407003,1,1,0,0,0,NA,NA,1
1831407004,1,1,0,0,0,NA,NA,1
1831407005,1,1,0,0,0,NA,NA,1
1831407006,1,1,0,0,0,NA,NA,1
1831407007,1,1,0,0,0,NA,NA,1
1831407008,1,1,0,0,0,NA,NA,1
1831407009,1,1,0,0,0,NA,NA,1
1831407010,1,1,0,0,0,NA,NA,1
1831407011,1,1,0,0,0,NA,NA,1
1831407012,1,1,0,0,0,NA,NA,1
1831408007,1,1,0,0,0,NA,NA,1
1831408008,1,1,0,0,0,NA,NA,1
1831408009,1,1,0,0,0,NA,NA,1
1831408010,1,1,0,0,0,NA,NA,1
1831408011,1,1,0,0,0,NA,NA,1
1831408014,1,1,0,0,0,NA,NA,1
1831408015,1,1,0,0,0,NA,NA,1
1831408016,1,1,0,0,0,NA,NA,1
1831408018,1,1,0,0,0,NA,NA,1
1831408022,1,1,0,0,0,NA,NA,1
1831408030,1,1,0,0,0,NA,NA,1
1832100002,1,1,0,0,0,NA,NA,1
1832100003,1,1,0,0,0,NA,NA,1
1832100004,1,1,0,0,0,NA,NA,1
1832100005,1,1,0,0,0,NA,NA,1
1832100006,1,1,0,0,0,NA,NA,1
1832100007,1,1,0,0,0,NA,NA,1
1832100008,1,1,0,0,0,NA,NA,1
1832100010,1,1,0,0,0,NA,NA,1
1832100011,1,1,0,0,0,NA,NA,1
1832102036,1,1,0,0,0,NA,NA,1
1832102037,1,1,0,0,0,NA,NA,1
1832102040,1,1,0,0,0,NA,NA,1
1832102041,1,1,0,0,0,NA,NA,1
1832102042,1,1,0,0,0,NA,NA,1
1832102043,1,1,0,0,0,NA,NA,1
1832102044,1,1,0,0,0,NA,NA,1
1832302022,1,1,0,0,0,NA,NA,1
1832302023,1,1,0,0,0,NA,NA,1
1832303002,1,1,0,0,0,NA,NA,1
1832303009,1,1,0,0,0,NA,NA,1
1832303010,1,1,0,0,0,NA,NA,1
1832303011,1,1,0,0,0,NA,NA,1
1832303012,1,1,0,0,0,NA,NA,1
1832303013,1,1,0,0,0,NA,NA,1
1832303014,1,1,0,0,0,NA,NA,1
1832303015,1,1,0,0,0,NA,NA,1
1832303016,1,1,0,0,0,NA,NA,1
1832303017,1,1,0,0,0,NA,NA,1
1832303018,1,1,0,0,0,NA,NA,1
1832303019,1,1,0,0,0,NA,NA,1
1832303020,1,1,0,0,0,NA,NA,1
1832303021,1,1,0,0,0,NA,NA,1
1832303022,1,1,0,0,0,NA,NA,1
1832303023,1,1,0,0,0,NA,NA,1
1832303024,1,1,0,0,0,NA,NA,1
1832303025,1,1,0,0,0,NA,NA,1
1832303034,1,1,0,0,0,NA,NA,1
1832307001,1,1,0,0,0,NA,NA,1
1832307002,1,1,0,0,0,NA,NA,1
1832307003,1,1,0,0,0,NA,NA,1
1832307004,1,1,0,0,0,NA,NA,1
1832307005,1,1,0,0,0,NA,NA,1
1832307006,1,1,0,0,0,NA,NA,1
1832307007,1,1,0,0,0,NA,NA,1
1832307008,1,1,0,0,0,NA,NA,1
1832307009,1,1,0,0,0,NA,NA,1
1832307010,1,1,0,0,0,NA,NA,1
1832307011,1,1,0,0,0,NA,NA,1
1832307012,1,1,0,0,0,NA,NA,1
1832307013,1,1,0,0,0,NA,NA,1
1832307014,1,1,0,0,0,NA,NA,1
1832307015,1,1,0,0,0,NA,NA,1
1832307016,1,1,0,0,0,NA,NA,1
1832307017,1,1,0,0,0,NA,NA,1
1832307018,1,1,0,0,0,NA,NA,1
1832307019,1,1,0,0,0,NA,NA,1
1832307020,1,1,0,0,0,NA,NA,1
1832307021,1,1,0,0,0,NA,NA,1
1832307022,1,1,0,0,0,NA,NA,1
1832307023,1,1,0,0,0,NA,NA,1
1832307024,1,1,0,0,0,NA,NA,1
1832307025,1,1,0,0,0,NA,NA,1
1832307026,1,1,0,0,0,NA,NA,1
1832307027,1,1,0,0,0,NA,NA,1
1832307028,1,1,0,0,0,NA,NA,1
1832307029,1,1,0,0,0,NA,NA,1
1832307030,1,1,0,0,0,NA,NA,1
1832307031,1,1,0,0,0,NA,NA,1
1832307032,1,1,0,0,0,NA,NA,1
1832308030,1,1,0,0,0,NA,NA,1
1832308031,1,1,0,0,0,NA,NA,1
1832308032,1,1,0,0,0,NA,NA,1
1832308033,1,1,0,0,0,NA,NA,1
1832309010,1,1,0,0,0,NA,NA,1
1832312025,1,1,0,0,0,NA,NA,1
1832312028,1,1,0,0,0,NA,NA,1
1833207009,1,1,0,0,0,NA,NA,1
1833207010,1,1,0,0,0,NA,NA,1
1833207012,1,1,0,0,0,NA,NA,1
1833207013,1,1,0,0,0,NA,NA,1
1833207014,1,1,0,0,0,NA,NA,1
1833207015,1,1,0,0,0,NA,NA,1
1833207016,1,1,0,0,0,NA,NA,1
1833207017,1,1,0,0,0,NA,NA,1
1833207018,1,1,0,0,0,NA,NA,1
1833207019,1,1,0,0,0,NA,NA,1
1833207020,1,1,0,0,0,NA,NA,1
1833207021,1,1,0,0,0,NA,NA,1
1833207022,1,1,0,0,0,NA,NA,1
1833207023,1,1,0,0,0,NA,NA,1
1833207024,1,1,0,0,0,NA,NA,1
1833207025,1,1,0,0,0,NA,NA,1
1833207026,1,1,0,0,0,NA,NA,1
1833207040,1,1,0,0,0,NA,NA,1
1833207041,1,1,0,0,0,NA,NA,1
1833207042,1,1,0,0,0,NA,NA,1
1833207058,1,1,0,0,0,NA,NA,1
1833215001,1,1,0,0,0,NA,NA,1
1834101026,1,1,0,0,0,NA,NA,1
1835309007,1,1,0,0,0,NA,NA,1
1835309023,1,1,0,0,0,NA,NA,1
1835309037,1,1,0,0,0,NA,NA,1
1835407098,1,1,0,0,0,NA,NA,1
1835407103,1,1,0,0,0,NA,NA,1
1835407109,1,0,0,0,0,NA,NA,1
1835407110,0,1,0,0,0,NA,NA,1
1835407113,0,1,0,0,0,NA,NA,1
1835407114,0,1,0,0,0,NA,NA,1
1835407115,0,1,0,0,0,NA,NA,1
1835407116,0,1,0,0,0,NA,NA,1
1835407117,0,1,0,0,0,NA,NA,1
1835407120,0,1,0,0,0,NA,NA,1
1835411013,1,1,0,0,0,NA,NA,1
1835411026,1,1,0,0,0,NA,NA,1
1835413015,1,1,0,0,0,NA,NA,1
1835413027,1,1,0,0,0,NA,NA,1
1835413028,1,1,0,0,0,NA,NA,1
1835414007,1,1,0,0,0,NA,NA,1
1835414026,1,1,0,0,0,NA,NA,1
1835415007,1,1,0,0,0,NA,NA,1
1903100003,1,1,0,0,0,NA,NA,1
1904100035,1,1,0,0,0,NA,NA,1
1904200018,1,1,0,0,0,NA,NA,1
1904200025,1,1,0,0,0,NA,NA,1
1904200026,1,1,0,0,0,NA,NA,1
1904200051,1,1,0,0,0,NA,NA,1
1904200056,1,1,0,0,0,NA,NA,1
1904300034,1,1,0,0,0,NA,NA,1
1905300026,1,1,0,0,0,NA,NA,1
1905300035,1,1,0,0,0,NA,NA,1
1905300037,1,1,0,0,0,NA,NA,2
1905400019,1,1,0,0,0,NA,NA,2
1905400020,1,1,0,0,0,NA,NA,1
1907100018,1,1,0,0,0,NA,NA,1
1907100021,1,1,0,0,0,NA,NA,1
1907100028,1,1,0,0,0,NA,NA,1
1907100029,1,1,0,0,0,NA,NA,1
1907200014,1,1,0,0,0,NA,NA,1
1907501001,1,1,0,0,0,NA,NA,1
2002999001,1,1,0,0,0,NA,NA,1
2011999001,0,1,0,0,0,NA,NA,1
2012109001,1,1,0,0,0,NA,NA,1
2013104001,1,0,0,0,0,NA,NA,1
2024100003,1,1,0,0,0,NA,NA,1
2024100007,1,1,0,0,0,NA,NA,1
2024100008,1,1,0,0,0,NA,NA,1
2119100001,1,1,0,0,0,NA,NA,1
2129999001,1,1,0,0,0,NA,NA,1
2130108007,0,1,0,0,0,NA,NA,1
2130108013,0,1,0,0,0,NA,NA,1
2130108014,0,1,0,0,0,NA,NA,1
2130108015,0,1,0,0,0,NA,NA,1
2130108020,0,1,0,0,0,NA,NA,1
2130108021,0,1,0,0,0,NA,NA,1
2130108025,0,1,0,0,0,NA,NA,1
2130108029,1,1,0,0,0,NA,NA,1
2130108036,0,1,0,0,0,NA,NA,1
2130108037,0,1,0,0,0,NA,NA,1
2130108039,0,1,0,0,0,NA,NA,1
2130114004,0,1,0,0,0,NA,NA,1
2130114029,1,1,0,0,0,NA,NA,1
2130123015,0,1,0,0,0,NA,NA,1
2130123016,0,1,0,0,0,NA,NA,1
2130123021,0,1,0,0,0,NA,NA,1
2130123022,0,1,0,0,0,NA,NA,1
2130406001,1,1,0,0,0,NA,NA,1
2211100010,1,1,0,0,0,NA,NA,1
2213304001,1,1,0,0,0,NA,NA,1
2214200003,1,1,0,0,0,NA,NA,1
2214200012,1,1,0,0,0,NA,NA,1
2214200020,1,1,0,0,0,NA,NA,1
2214200022,1,1,0,0,0,NA,NA,1
2214200027,1,1,0,0,0,NA,NA,1
2214200028,1,1,0,0,0,NA,NA,1
2219300012,1,1,0,0,0,NA,NA,1
2219300016,1,1,0,0,0,NA,NA,1
2219300017,1,0,0,0,0,NA,NA,1
2219300018,1,0,0,0,0,NA,NA,1
2219300019,1,1,0,0,0,NA,NA,2
2219300020,0,1,0,0,0,NA,NA,1
2219300021,0,1,0,0,0,NA,NA,1
2219400030,1,1,0,0,0,NA,NA,2
2219400031,1,1,0,0,0,NA,NA,1
2219401040,1,1,0,0,0,NA,NA,1
2220100013,1,1,0,0,0,NA,NA,1
2220100018,1,1,0,0,0,NA,NA,1
2220100029,1,1,0,0,0,NA,NA,1
2220100031,1,1,0,0,0,NA,NA,1
2220200007,1,1,0,0,0,NA,NA,1
2220200016,1,1,0,0,0,NA,NA,1
2220200020,1,1,0,0,0,NA,NA,1
2220200028,1,1,0,0,0,NA,NA,1
2220300016,1,0,0,0,0,NA,NA,1
2220300024,1,1,0,0,0,NA,NA,1
2220300044,0,1,0,0,0,NA,NA,1
2220302003,1,1,0,0,0,NA,NA,1
2220305021,1,1,0,0,0,NA,NA,1
2220305037,1,1,0,0,0,NA,NA,1
2220305038,1,1,0,0,0,NA,NA,1
2220305044,1,1,0,0,0,NA,NA,1
2220305045,1,1,0,0,0,NA,NA,1
2220305055,1,1,0,0,0,NA,NA,1
2220309001,1,1,0,0,0,NA,NA,1
2220309019,1,1,0,0,0,NA,NA,1
2220309020,1,1,0,0,0,NA,NA,1
2220309021,1,1,0,0,0,NA,NA,1
2220309023,1,1,0,0,0,NA,NA,1
2220309024,1,1,0,0,0,NA,NA,1
2220309025,1,1,0,0,0,NA,NA,1
2220309026,1,1,0,0,0,NA,NA,1
2220309032,1,1,0,0,0,NA,NA,1
2220401012,1,1,0,0,0,NA,NA,1
2220404001,1,1,0,0,0,NA,NA,1
2220405014,1,1,0,0,0,NA,NA,1
2220405051,1,1,0,0,0,NA,NA,1
2220405052,1,1,0,0,0,NA,NA,1
2220500004,1,1,0,0,0,NA,NA,1
2220500011,1,1,0,0,0,NA,NA,1
2220500012,1,1,0,0,0,NA,NA,1
2220501009,1,1,0,0,0,NA,NA,1
2221100022,1,1,0,0,0,NA,NA,1
2221100025,1,1,0,0,0,NA,NA,1
2221100026,1,1,0,0,0,NA,NA,1
2221100030,1,1,0,0,0,NA,NA,1
2221100034,1,1,0,0,0,NA,NA,1
2221200044,1,1,0,0,0,NA,NA,1
2221201016,1,1,0,0,0,NA,NA,1
2221201018,1,1,0,0,0,NA,NA,1
2221401011,1,1,0,0,0,NA,NA,1
2222100004,1,1,0,0,0,NA,NA,1
2222100014,1,1,0,0,0,NA,NA,1
2222100015,1,1,0,0,0,NA,NA,1
2222100016,1,1,0,0,0,NA,NA,1
2222100017,1,1,0,0,0,NA,NA,1
2222100018,1,1,0,0,0,NA,NA,1
2222101003,1,1,0,0,0,NA,NA,1
2222101007,1,1,0,0,0,NA,NA,1
2222102004,1,1,0,0,0,NA,NA,1
2222102005,1,1,0,0,0,NA,NA,1
2222102008,1,1,0,0,0,NA,NA,1
2222102009,1,1,0,0,0,NA,NA,1
2222300002,1,1,0,0,0,NA,NA,1
2222301002,1,1,0,0,0,NA,NA,1
2222301003,1,1,0,0,0,NA,NA,1
2222303002,1,1,0,0,0,NA,NA,1
2222303003,1,1,0,0,0,NA,NA,1
2222303004,1,1,0,0,0,NA,NA,1
2222303007,1,1,0,0,0,NA,NA,1
2222303008,1,1,0,0,0,NA,NA,1
2222303009,1,1,0,0,0,NA,NA,1
2222303010,1,1,0,0,0,NA,NA,1
2222303011,1,1,0,0,0,NA,NA,1
2222303012,1,1,0,0,0,NA,NA,1
2222303013,1,1,0,0,0,NA,NA,1
2222303014,1,1,0,0,0,NA,NA,1
2222303026,1,1,0,0,0,NA,NA,1
2222400001,1,1,0,0,0,NA,NA,1
2224101033,1,1,0,0,0,NA,NA,1
2224101034,1,1,0,0,0,NA,NA,1
2224101035,1,1,0,0,0,NA,NA,1
2224101039,1,1,0,0,0,NA,NA,1
2224101041,1,1,0,0,0,NA,NA,1
2224107001,1,1,0,0,0,NA,NA,1
2224107002,1,1,0,0,0,NA,NA,1
2224107003,1,1,0,0,0,NA,NA,1
2224107004,1,1,0,0,0,NA,NA,1
2224107005,1,1,0,0,0,NA,NA,1
2224107006,1,1,0,0,0,NA,NA,1
2224108002,1,1,0,0,0,NA,NA,1
2224202002,1,1,0,0,0,NA,NA,1
2224202003,1,1,0,0,0,NA,NA,1
2224202005,1,1,0,0,0,NA,NA,1
2224202006,1,1,0,0,0,NA,NA,1
2224202007,1,1,0,0,0,NA,NA,1
2224202008,1,1,0,0,0,NA,NA,1
2224306015,1,1,0,0,0,NA,NA,1
2224306016,1,1,0,0,0,NA,NA,1
2224306017,1,1,0,0,0,NA,NA,1
2224306020,1,1,0,0,0,NA,NA,1
2224400011,1,1,0,0,0,NA,NA,1
2224400012,1,1,0,0,0,NA,NA,1
2224400014,1,1,0,0,0,NA,NA,1
2225202006,1,1,0,0,0,NA,NA,1
2225202007,1,1,0,0,0,NA,NA,1
2227100076,1,1,0,0,0,NA,NA,1
2229100035,1,1,0,0,0,NA,NA,1
2229123029,1,1,0,0,0,NA,NA,1
2229123034,1,1,0,0,0,NA,NA,1
2229127001,1,1,0,0,0,NA,NA,1
2229127002,1,1,0,0,0,NA,NA,1
2229315012,1,1,0,0,0,NA,NA,1
2230204005,1,1,0,0,0,NA,NA,1
2230207017,1,1,0,0,0,NA,NA,1
2230207018,1,1,0,0,0,NA,NA,1
2230207030,1,1,0,0,0,NA,NA,1
2230207031,1,1,0,0,0,NA,NA,1
2230207032,1,1,0,0,0,NA,NA,1
2230207054,1,1,0,0,0,NA,NA,1
2230207055,1,1,0,0,0,NA,NA,1
2230207056,1,1,0,0,0,NA,NA,1
2230406023,1,1,0,0,0,NA,NA,1
2230406024,1,1,0,0,0,NA,NA,1
2230406025,1,1,0,0,0,NA,NA,1
2230406026,1,1,0,0,0,NA,NA,1
2230406027,1,1,0,0,0,NA,NA,1
2230406028,1,1,0,0,0,NA,NA,1
2230406030,1,1,0,0,0,NA,NA,1
2230406031,1,1,0,0,0,NA,NA,1
2230406032,1,1,0,0,0,NA,NA,1
2230406033,1,1,0,0,0,NA,NA,1
2230409001,1,1,0,0,0,NA,NA,1
2230409002,1,1,0,0,0,NA,NA,1
2230409010,1,1,0,0,0,NA,NA,1
2230409012,1,1,0,0,0,NA,NA,1
2230409013,1,1,0,0,0,NA,NA,1
2230409014,1,1,0,0,0,NA,NA,1
2231301006,1,1,0,0,0,NA,NA,1
2231302010,1,1,0,0,0,NA,NA,1
2231302012,1,1,0,0,0,NA,NA,1
2231402007,1,1,0,0,0,NA,NA,1
2231402030,1,1,0,0,0,NA,NA,1
2231402031,1,1,0,0,0,NA,NA,1
2232301011,1,1,0,0,0,NA,NA,1
2232301012,1,1,0,0,0,NA,NA,1
2232301013,1,1,0,0,0,NA,NA,1
2232301014,1,1,0,0,0,NA,NA,1
2232302010,1,1,0,0,0,NA,NA,1
2232302011,1,1,0,0,0,NA,NA,1
2232302012,1,1,0,0,0,NA,NA,1
2232302013,1,1,0,0,0,NA,NA,1
2232303001,1,1,0,0,0,NA,NA,1
2232304001,1,1,0,0,0,NA,NA,1
2232403014,1,1,0,0,0,NA,NA,1
2232403017,1,1,0,0,0,NA,NA,1
2232403018,1,1,0,0,0,NA,NA,1
2232403026,1,1,0,0,0,NA,NA,1
2232403027,1,1,0,0,0,NA,NA,1
2233202015,1,1,0,0,0,NA,NA,1
2233202016,1,1,0,0,0,NA,NA,1
2233202023,1,1,0,0,0,NA,NA,1
2233205001,1,1,0,0,0,NA,NA,1
2233205002,1,1,0,0,0,NA,NA,1
2233300015,1,1,0,0,0,NA,NA,1
2233301008,1,1,0,0,0,NA,NA,1
2233301009,0,1,0,0,0,NA,NA,1
2233301010,1,1,0,0,0,NA,NA,1
2233301011,1,1,0,0,0,NA,NA,1
2233302016,0,1,0,0,0,NA,NA,1
2233302017,1,1,0,0,0,NA,NA,1
2233400011,1,1,0,0,0,NA,NA,1
2233400013,1,1,0,0,0,NA,NA,1
2233400017,1,1,0,0,0,NA,NA,1
2233400020,1,0,0,0,0,NA,NA,1
2233400021,1,1,0,0,0,NA,NA,1
2233400026,0,1,0,0,0,NA,NA,1
2233401001,1,1,0,0,0,NA,NA,1
2233401002,1,1,0,0,0,NA,NA,1
2233401003,1,1,0,0,0,NA,NA,1
2233401005,1,1,0,0,0,NA,NA,1
2233401006,1,1,0,0,0,NA,NA,1
2233401007,1,1,0,0,0,NA,NA,1
2233402001,1,1,0,0,0,NA,NA,1
2233402002,1,1,0,0,0,NA,NA,1
2233402003,1,1,0,0,0,NA,NA,1
2233402004,1,1,0,0,0,NA,NA,1
2233402005,1,1,0,0,0,NA,NA,1
2233402006,1,1,0,0,0,NA,NA,1
2233402007,1,1,0,0,0,NA,NA,1
2233403005,1,1,0,0,0,NA,NA,1
2233403009,1,1,0,0,0,NA,NA,1
2234108010,1,1,0,0,0,NA,NA,1
2234110002,1,1,0,0,0,NA,NA,1
2234111001,1,1,0,0,0,NA,NA,1
2234111002,1,1,0,0,0,NA,NA,1
2234111003,1,1,0,0,0,NA,NA,1
2234112006,1,1,0,0,0,NA,NA,1
