pin,pin10,mncplty,pltcltw,assssrn,assssrb,geoid,shp_Lng,shap_Ar,DFIRM_I,VERSION,LOMR_ID,EFF_DAT,CASE_NO,SCALE,STATUS,SOURCE_
02013050100000,0201305010,Palatine,Town of Palatine,022,278,17031803611,449.8575325526326,11463.28318289605,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013050110000,0201305011,Palatine,Town of Palatine,022,278,17031803611,501.5186498905883,15350.010283896887,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013050120000,0201305012,Palatine,Town of Palatine,022,207,17031803611,494.58486508789053,14217.244445852933,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013050130000,0201305013,Palatine,Town of Palatine,022,234,17031803611,417.6212607309649,10858.975107017117,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013050140000,0201305014,Palatine,Town of Palatine,022,234,17031803611,410.44622230557417,10350.730414916085,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013050150000,0201305015,Palatine,Town of Palatine,022,203,17031803611,416.20738261145874,10761.36037012975,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013060010000,0201306001,Palatine,Town of Palatine,022,204,17031803606,421.4443273412655,10998.571674083172,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013060020000,0201306002,Palatine,Town of Palatine,022,203,17031803606,435.795949855808,12164.278537300997,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013060030000,0201306003,Palatine,Town of Palatine,022,234,17031803606,475.18958724912284,12041.48431589066,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013060040000,0201306004,Palatine,Town of Palatine,022,203,17031803606,488.6857919969322,12689.232342151057,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013060050000,0201306005,Palatine,Town of Palatine,022,234,17031803611,585.5662499280439,21220.276215521215,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013060060000,0201306006,Palatine,Town of Palatine,022,278,17031803611,476.5536045864227,12494.55494618623,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013060070000,0201306007,Palatine,Town of Palatine,022,234,17031803611,456.96440055865696,12105.123184888878,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013060080000,0201306008,Palatine,Town of Palatine,022,234,17031803611,445.453365650029,11662.901658757804,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013060090000,0201306009,Palatine,Town of Palatine,022,278,17031803611,433.5149167213897,10961.954954216348,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013060100000,0201306010,Palatine,Town of Palatine,022,234,17031803611,432.53033801993905,10893.706573772504,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013060110000,0201306011,Palatine,Town of Palatine,022,203,17031803611,435.87214841104065,11120.536273718633,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070110000,0201307011,Palatine,Town of Palatine,022,517,17031803606,768.0329669723079,36776.986541519625,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070120000,0201307012,Palatine,Town of Palatine,022,517,17031803606,679.2092754691292,28660.812129723898,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070140000,0201307014,Palatine,Town of Palatine,022,517,17031803606,415.3849742310343,4635.493185853686,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070150000,0201307015,Palatine,Town of Palatine,022,517,17031803606,749.3119097811199,34906.610626106885,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070160000,0201307016,Palatine,Town of Palatine,022,211,17031803606,328.4766471577078,5574.928193447827,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070170000,0201307017,Palatine,Town of Palatine,022,211,17031803606,334.8958604065835,5913.01268544118,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070180000,0201307018,Palatine,Town of Palatine,022,211,17031803606,340.81435883848565,6234.117311733671,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070190000,0201307019,Palatine,Town of Palatine,022,211,17031803606,336.4081949022061,5986.91438320166,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070200000,0201307020,Palatine,Town of Palatine,022,211,17031803606,329.79994067335264,5645.095978566376,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070210000,0201307021,Palatine,Town of Palatine,022,211,17031803606,332.25713284280937,5818.655119686139,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070220000,0201307022,Palatine,Town of Palatine,022,211,17031803606,332.77705119332154,5867.107702842934,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070230000,0201307023,Palatine,Town of Palatine,022,314,17031803606,931.9664886354742,40141.91184861083,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070240000,0201307024,Palatine,Town of Palatine,022,211,17031803606,925.0255996580227,39424.73941241665,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070250000,0201307025,Palatine,Town of Palatine,022,314,17031803606,929.0608005882862,39974.343932311545,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070260000,0201307026,Palatine,Town of Palatine,022,211,17031803606,332.34966708576644,5636.700260370351,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070270000,0201307027,Palatine,Town of Palatine,022,211,17031803606,338.18274853363204,5994.471773966042,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070280000,0201307028,Palatine,Town of Palatine,022,211,17031803606,337.16176222218996,5946.0476442016225,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070290000,0201307029,Palatine,Town of Palatine,022,211,17031803606,337.1352779186643,5958.05510516249,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070300000,0201307030,Palatine,Town of Palatine,022,211,17031803606,338.4844271475496,6052.499439102156,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070310000,0201307031,Palatine,Town of Palatine,022,211,17031803606,336.67017829261295,5962.181069073364,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013070320000,0201307032,Palatine,Town of Palatine,022,211,17031803606,333.91828606312754,5810.352195765928,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080010000,0201308001,Palatine,Town of Palatine,022,234,17031803606,439.16566872073207,12317.20105756607,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080020000,0201308002,Palatine,Town of Palatine,022,203,17031803606,436.409143465232,11246.276303427734,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080030000,0201308003,Palatine,Town of Palatine,022,203,17031803606,436.9418511477561,11815.120925506704,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080040000,0201308004,Palatine,Town of Palatine,022,203,17031803606,418.9378350352744,10180.847411778117,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080050000,0201308005,Palatine,Town of Palatine,022,202,17031803606,428.68939900299637,10803.86623920982,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080060000,0201308006,Palatine,Town of Palatine,022,278,17031803606,431.19850345443496,10841.13958827905,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080070000,0201308007,Palatine,Town of Palatine,022,203,17031803606,475.6174676644841,12335.40041602279,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080080000,0201308008,Palatine,Town of Palatine,022,203,17031803606,427.74563094807934,11374.719312315196,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080090000,0201308009,Palatine,Town of Palatine,022,203,17031803606,415.485318082294,10240.69734200539,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080100000,0201308010,Palatine,Town of Palatine,022,203,17031803606,421.9429749233589,10363.681023673555,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080110000,0201308011,Palatine,Town of Palatine,022,203,17031803606,425.29702286318206,10456.493187728836,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080120000,0201308012,Palatine,Town of Palatine,022,203,17031803606,435.4199428017524,11052.604393859465,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080130000,0201308013,Palatine,Town of Palatine,022,203,17031803606,427.9378200516131,11323.237571824464,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080140000,0201308014,Palatine,Town of Palatine,022,202,17031803606,434.0799790478299,10980.844691722094,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080150000,0201308015,Palatine,Town of Palatine,022,203,17031803606,478.4627525016391,12978.982046219737,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080160000,0201308016,Palatine,Town of Palatine,022,202,17031803606,493.57688082531,12803.46926362714,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080170000,0201308017,Palatine,Town of Palatine,022,203,17031803606,501.5489742712899,14910.054257220952,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080180000,0201308018,Palatine,Town of Palatine,022,203,17031803606,474.704483532814,12078.372847804047,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080190000,0201308019,Palatine,Town of Palatine,022,203,17031803606,431.5649718661027,10311.964941890754,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080200000,0201308020,Palatine,Town of Palatine,022,204,17031803606,436.93413318482203,11534.620481416234,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080210000,0201308021,Palatine,Town of Palatine,022,234,17031803606,426.11008305651,10831.49692288481,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013080220000,0201308022,Palatine,Town of Palatine,022,234,17031803606,411.20986548754763,10368.699105389063,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090010000,0201309001,Palatine,Town of Palatine,022,202,17031803606,422.44697598494145,10368.69406356466,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090020000,0201309002,Palatine,Town of Palatine,022,202,17031803606,413.6324534593308,9771.58986164603,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090030000,0201309003,Palatine,Town of Palatine,022,202,17031803606,423.5279540766211,10427.732191567657,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090040000,0201309004,Palatine,Town of Palatine,022,203,17031803606,421.26888675426056,10271.412359820923,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090050000,0201309005,Palatine,Town of Palatine,022,203,17031803606,415.9632523877842,10444.550911883916,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090060000,0201309006,Palatine,Town of Palatine,022,203,17031803606,445.005211748778,11485.988212066493,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090070000,0201309007,Palatine,Town of Palatine,022,203,17031803606,462.5867536863826,13470.713310707439,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090080000,0201309008,Palatine,Town of Palatine,022,202,17031803606,411.57891803129337,10341.378674301346,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090090000,0201309009,Palatine,Town of Palatine,022,202,17031803606,411.3434751736433,10368.839730463747,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090100000,0201309010,Palatine,Town of Palatine,022,203,17031803606,423.1689432468248,10343.735672396555,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090110000,0201309011,Palatine,Town of Palatine,022,202,17031803606,456.6457690971088,11857.198765296549,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090120000,0201309012,Palatine,Town of Palatine,022,203,17031803606,420.00820640479674,10308.71745759633,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090130000,0201309013,Palatine,Town of Palatine,022,203,17031803606,408.89225198338755,9550.909031796777,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013090140000,0201309014,Palatine,Town of Palatine,022,203,17031803606,422.5002021440358,10427.313315875208,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100010000,0201310001,Palatine,Town of Palatine,022,202,17031803606,395.03772589717477,10184.264836598519,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100020000,0201310002,Palatine,Town of Palatine,022,202,17031803606,419.27133911068165,9952.63333985404,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100030000,0201310003,Palatine,Town of Palatine,022,203,17031803606,416.5536096924034,10095.786939216248,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100040000,0201310004,Palatine,Town of Palatine,022,278,17031803606,488.60155606265664,12635.72753191149,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100050000,0201310005,Palatine,Town of Palatine,022,203,17031803606,482.71742715717346,11950.052874233055,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100060000,0201310006,Palatine,Town of Palatine,022,202,17031803606,445.92003250576073,11756.514636959939,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100070000,0201310007,Palatine,Town of Palatine,022,202,17031803606,410.9893305776129,9752.732138972564,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100080000,0201310008,Palatine,Town of Palatine,022,203,17031803606,411.02028316548126,9730.732626941895,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100090000,0201310009,Palatine,Town of Palatine,022,203,17031803606,425.33115099404813,10657.934021360907,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100100000,0201310010,Palatine,Town of Palatine,022,202,17031803606,447.7834739712695,11096.70885569883,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100110000,0201310011,Palatine,Town of Palatine,022,203,17031803606,413.16187677212235,10377.983327717637,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100120000,0201310012,Palatine,Town of Palatine,022,203,17031803606,421.24518096914466,10561.875411247149,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100130000,0201310013,Palatine,Town of Palatine,022,202,17031803606,431.7896575615662,10851.780487992357,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100140000,0201310014,Palatine,Town of Palatine,022,202,17031803606,435.8351617489818,10829.368986408248,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100150000,0201310015,Palatine,Town of Palatine,022,202,17031803606,433.11253382031407,10611.330053970389,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100160000,0201310016,Palatine,Town of Palatine,022,202,17031803606,429.5496072262566,10369.484016331113,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100170000,0201310017,Palatine,Town of Palatine,022,203,17031803606,436.5252440343389,10887.016104685104,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100180000,0201310018,Palatine,Town of Palatine,022,203,17031803606,434.44756078111436,10594.362546586595,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100190000,0201310019,Palatine,Town of Palatine,022,203,17031803606,460.4260989132933,11719.806515587754,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013100200000,0201310020,Palatine,Town of Palatine,022,203,17031803606,456.6681398242512,11226.16929044572,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013110010000,0201311001,Palatine,Town of Palatine,022,517,17031803606,508.7095479116599,11231.000346291725,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013110020000,0201311002,Palatine,Town of Palatine,022,203,17031803606,439.9849956562641,11126.56711932701,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013110030000,0201311003,Palatine,Town of Palatine,022,234,17031803606,423.52516032821654,10241.233976318323,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013110040000,0201311004,Palatine,Town of Palatine,022,203,17031803606,462.48599884101833,12210.653099552374,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013110050000,0201311005,Palatine,Town of Palatine,022,203,17031803606,431.633355910393,10721.48419031516,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013110060000,0201311006,Palatine,Town of Palatine,022,202,17031803606,421.2238365622388,10176.247129182728,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013110070000,0201311007,Palatine,Town of Palatine,022,203,17031803606,427.01753043746425,10568.355900924893,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013110080000,0201311008,Palatine,Town of Palatine,022,203,17031803606,423.4440401640047,10323.926597210224,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
02013110090000,0201311009,Palatine,Town of Palatine,022,203,17031803606,423.26993264693465,10311.360050096404,17031C,2.3.3.0,17031C_16,2015-10-06,15-05-3589P,6000,Effective,17031C_LOMC18
